% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
19.566	1	6	6	97.8473	0
19.568	1	5	8	148.503	0
19.601	2	1	5	6.36853	0
19.601	1	3	1	0.143123	0
19.602	1	7	2	773.817	0
19.604	1	2	4	441.867	0
19.605	1	4	5	1057.71	0
19.606	1	6	6	112.887	0
19.608	1	5	8	167.264	0
19.641	2	1	5	45.6228	0
19.641	1	3	1	0.235604	0
19.642	1	7	2	115.497	0
19.644	1	2	4	687.428	0
19.645	1	4	5	599.887	0
19.646	1	6	6	203.782	0
19.648	1	5	8	624.746	0
19.681	2	1	5	5.46292	0
19.681	1	3	1	0.566224	0
19.682	1	7	2	665.03	0
19.684	1	2	4	85.1417	0
19.685	1	4	5	1720.49	0
19.686	1	6	6	176.278	0
19.688	1	5	8	1670.92	0
19.721	2	1	5	4.24538	0
19.721	1	3	1	1.0021	0
19.722	1	7	2	1548.51	0
19.724	1	2	4	661.894	0
19.725	1	4	5	476.061	0
19.726	1	6	6	32.5027	0
19.728	1	5	8	377.47	0
19.761	2	1	5	2.78479	0
19.761	1	3	1	0.63017	0
19.762	1	7	2	587.844	0
19.764	1	2	4	1375.38	0
19.765	1	4	5	764.436	0
19.766	1	6	6	589.325	0
19.768	1	5	8	571.672	0
19.801	2	1	5	3.98987	0
19.801	1	3	1	8.93409	0
19.802	1	7	2	564.856	0
19.804	1	2	4	485.22	0
19.805	1	4	5	1248.39	0
19.806	1	6	6	611.534	0
19.808	1	5	8	887.442	0
19.841	2	1	5	12.8556	0
19.841	1	3	1	0.700545	0
19.842	1	7	2	594.875	0
19.844	1	2	4	527.596	0
19.845	1	4	5	663.657	0
19.846	1	6	6	290.536	0
19.848	1	5	8	55.996	0
19.881	2	1	5	4.03678	0
19.881	1	3	1	0.868458	0
19.882	1	7	2	20.7291	0
19.884	1	2	4	495.102	0
19.885	1	4	5	2014.29	0
19.886	1	6	6	463.205	0
19.888	1	5	8	1595.01	0
19.921	2	1	5	5.22561	0
19.921	1	3	1	10.0908	0
19.922	1	7	2	409.037	0
19.924	1	2	4	20.9778	0
19.925	1	4	5	950.326	0
19.926	1	6	6	129.851	0
19.928	1	5	8	1501.46	0
19.961	2	1	5	6.86692	0
19.961	1	3	1	8.55962	0
19.962	1	7	2	140.211	0
19.964	1	2	4	367.765	0
19.965	1	4	5	251.17	0
19.966	1	6	6	233.055	0
19.968	1	5	8	308.411	0
20.001	2	1	5	3.66604	0
20.001	1	3	1	2.42403	0
20.002	1	7	2	77.8243	0
20.004	1	2	4	708.437	0
20.005	1	4	5	298.079	0
20.006	1	6	6	363.623	0
20.008	1	5	8	139.683	0
20.041	2	1	5	9.33592	0
20.041	1	3	1	0.304872	0
20.042	1	7	2	872.727	0
20.044	1	2	4	676.011	0
20.045	1	4	5	376.903	0
20.046	1	6	6	193.404	0
20.048	1	5	8	467.839	0
20.081	2	1	5	77.7018	0
20.081	1	3	1	0.225573	0
20.082	1	7	2	1088.8	0
20.084	1	2	4	70.3286	0
20.085	1	4	5	295.149	0
20.086	1	6	6	573.042	0
20.088	1	5	8	564.816	0
20.121	2	1	5	21.7058	0
20.121	1	3	1	6.09132	0
20.122	1	7	2	474.965	0
20.124	1	2	4	337.708	0
20.125	1	4	5	1525.35	0
20.126	1	6	6	170.396	0
20.128	1	5	8	345.396	0
20.161	2	1	5	13.9953	0
20.161	1	3	1	9.32337	0
20.162	1	7	2	425.729	0
20.164	1	2	4	313.945	0
20.165	1	4	5	2453.05	0
20.166	1	6	6	241.721	0
20.168	1	5	8	646.298	0
20.201	2	1	5	33.8024	0
20.201	1	3	1	4.35101	0
20.202	1	7	2	139.276	0
20.204	1	2	4	284.698	0
20.205	1	4	5	1040.48	0
20.206	1	6	6	421.677	0
20.208	1	5	8	209.923	0
20.241	2	1	5	1.31579	0
20.241	1	3	1	3.02256	0
20.242	1	7	2	155.274	0
20.244	1	2	4	146.286	0
20.245	1	4	5	210.333	0
20.246	1	6	6	213.996	0
20.248	1	5	8	126.036	0
20.281	2	1	5	8.7097	0
20.281	1	3	1	3.67277	0
20.282	1	7	2	447.278	0
20.284	1	2	4	101.988	0
20.285	1	4	5	1014.79	0
20.286	1	6	6	659.867	0
20.288	1	5	8	208.034	0
20.321	2	1	5	29.1451	0
20.321	1	3	1	8.52641	0
20.322	1	7	2	116.927	0
20.324	1	2	4	203.613	0
20.325	1	4	5	652.824	0
20.326	1	6	6	329.286	0
20.328	1	5	8	58.6812	0
20.361	2	1	5	26.486	0
20.361	1	3	1	4.54238	0
20.362	1	7	2	355.363	0
20.364	1	2	4	77.7292	0
20.365	1	4	5	756.782	0
20.366	1	6	6	77.5672	0
20.368	1	5	8	154.428	0
20.401	2	1	5	13.4969	0
20.401	1	3	1	1.53735	0
20.402	1	7	2	311.349	0
20.404	1	2	4	35.642	0
20.405	1	4	5	896.495	0
20.406	1	6	6	291.909	0
20.408	1	5	8	258.432	0
20.441	2	1	5	26.2052	0
20.441	1	3	1	0.183603	0
20.442	1	7	2	113.918	0
20.444	1	2	4	19.6164	0
20.445	1	4	5	113.064	0
20.446	1	6	6	216.045	0
20.448	1	5	8	674.744	0
20.481	2	1	5	32.107	0
20.481	1	3	1	0.110706	0
20.482	1	7	2	649.629	0
20.484	1	2	4	20.5358	0
20.485	1	4	5	349.676	0
20.486	1	6	6	208.282	0
20.488	1	5	8	274.231	0
20.521	2	1	5	52.536	0
20.521	1	3	1	1.40044	0
20.522	1	7	2	78.5607	0
20.524	1	2	4	433.977	0
20.525	1	4	5	113.977	0
20.526	1	6	6	89.5713	0
20.528	1	5	8	358.859	0
20.561	2	1	5	6.78155	0
20.561	1	3	1	0.233907	0
20.562	1	7	2	123.102	0
20.564	1	2	4	47.4669	0
20.565	1	4	5	71.3487	0
20.566	1	6	6	34.9961	0
20.568	1	5	8	395.615	0
20.601	2	1	5	95.3721	0
20.601	1	3	1	12.711	0
20.602	1	7	2	39.5542	0
20.604	1	2	4	90.3482	0
20.605	1	4	5	43.7405	0
20.606	1	6	6	29.3103	0
20.608	1	5	8	714.342	0
20.641	2	1	5	2.34971	0
20.641	1	3	1	18.706	0
20.642	1	7	2	182.831	0
20.644	1	2	4	195.692	0
20.645	1	4	5	39.5145	0
20.646	1	6	6	284.268	0
20.648	1	5	8	338.657	0
20.681	2	1	5	5.46577	0
20.681	1	3	1	1.76186	0
20.682	1	7	2	247.671	0
20.684	1	2	4	174.055	0
20.685	1	4	5	87.8978	0
20.686	1	6	6	709.429	0
20.688	1	5	8	94.8738	0
20.721	2	1	5	15.0189	0
20.721	1	3	1	0.405434	0
20.722	1	7	2	162.17	0
20.724	1	2	4	287.236	0
20.725	1	4	5	162.927	0
20.726	1	6	6	294.417	0
20.728	1	5	8	74.0694	0
20.761	2	1	5	21.6369	0
20.761	1	3	1	0.59256	0
20.762	1	7	2	303.338	0
20.764	1	2	4	142.221	0
20.765	1	4	5	103.318	0
20.766	1	6	6	106.157	0
20.768	1	5	8	133.104	0
20.801	2	1	5	35.1447	0
20.801	1	3	1	6.31676	0
20.802	1	7	2	116.582	0
20.804	1	2	4	39.5577	0
20.805	1	4	5	329.694	0
20.806	1	6	6	396.098	0
20.808	1	5	8	477.063	0
20.841	2	1	5	65.0196	0
20.841	1	3	1	2.3042	0
20.842	1	7	2	319.484	0
20.844	1	2	4	234.174	0
20.845	1	4	5	217.997	0
20.846	1	6	6	195.156	0
20.848	1	5	8	718.034	0
20.881	2	1	5	26.2494	0
20.881	1	3	1	4.05109	0
20.882	1	7	2	570.538	0
20.884	1	2	4	96.512	0
20.885	1	4	5	331.025	0
20.886	1	6	6	201.786	0
20.888	1	5	8	608.174	0
20.921	2	1	5	28.7661	0
20.921	1	3	1	2.92883	0
20.922	1	7	2	110.618	0
20.924	1	2	4	48.504	0
20.925	1	4	5	618.505	0
20.926	1	6	6	375.829	0
20.928	1	5	8	325.898	0
20.961	2	1	5	40.5943	0
20.961	1	3	1	0.301503	0
20.962	1	7	2	156.553	0
20.964	1	2	4	231.973	0
20.965	1	4	5	291.351	0
20.966	1	6	6	183.537	0
20.968	1	5	8	119.095	0
21.001	2	1	5	21.9816	0
21.001	1	3	1	0.90279	0
21.002	1	7	2	267.74	0
21.004	1	2	4	687.13	0
21.005	1	4	5	861.547	0
21.006	1	6	6	636.589	0
21.008	1	5	8	365.896	0
21.041	2	1	5	176.174	0
21.041	1	3	1	0.276022	0
21.042	1	7	2	523.481	0
21.044	1	2	4	853.694	0
21.045	1	4	5	527.047	0
21.046	1	6	6	290.347	0
21.048	1	5	8	311.638	0
21.081	2	1	5	77.5916	0
21.081	1	3	1	0.0738352	0
21.082	1	7	2	217.375	0
21.084	1	2	4	370.86	0
21.085	1	4	5	986.557	0
21.086	1	6	6	88.9126	0
21.088	1	5	8	27.7642	0
21.121	2	1	5	27.8946	0
21.121	1	3	1	0.209889	0
21.122	1	7	2	82.6105	0
21.124	1	2	4	331.038	0
21.125	1	4	5	320.558	0
21.126	1	6	6	301.542	0
21.128	1	5	8	272.256	0
21.161	2	1	5	43.9393	0
21.161	1	3	1	11.1171	0
21.162	1	7	2	185.978	0
21.164	1	2	4	107.849	0
21.165	1	4	5	192.53	0
21.166	1	6	6	219.892	0
21.168	1	5	8	236.949	0
21.201	2	1	5	34.2199	0
21.201	1	3	1	3.14524	0
21.202	1	7	2	46.0973	0
21.204	1	2	4	119.739	0
21.205	1	4	5	317.9	0
21.206	1	6	6	52.4397	0
21.208	1	5	8	26.3339	0
21.241	2	1	5	23.6403	0
21.241	1	3	1	0.245793	0
21.242	1	7	2	126.256	0
21.244	1	2	4	343.49	0
21.245	1	4	5	89.7037	0
21.246	1	6	6	98.718	0
21.248	1	5	8	266.465	0
21.281	2	1	5	8.09259	0
21.281	1	3	1	4.58597	0
21.282	1	7	2	185.975	0
21.284	1	2	4	89.4237	0
21.285	1	4	5	236.15	0
21.286	1	6	6	110.678	0
21.288	1	5	8	353.709	0
21.321	2	1	5	10.1229	0
21.321	1	3	1	4.44845	0
21.322	1	7	2	552.019	0
21.324	1	2	4	270.651	0
21.325	1	4	5	395.331	0
21.326	1	6	6	70.108	0
21.328	1	5	8	200.362	0
21.361	2	1	5	75.5713	0
21.361	1	3	1	1.16816	0
21.362	1	7	2	262.683	0
21.364	1	2	4	236.149	0
21.365	1	4	5	1032.54	0
21.366	1	6	6	23.9918	0
21.368	1	5	8	138.33	0
21.401	2	1	5	10.5805	0
21.401	1	3	1	5.52219	0
21.402	1	7	2	804.537	0
21.404	1	2	4	86.0466	0
21.405	1	4	5	419.79	0
21.406	1	6	6	42.0499	0
21.408	1	5	8	353.681	0
21.441	2	1	5	30.3573	0
21.441	1	3	1	15.0525	0
21.442	1	7	2	2192.23	0
21.444	1	2	4	488.665	0
21.445	1	4	5	1766.2	0
21.446	1	6	6	163.545	0
21.448	1	5	8	250.75	0
21.481	2	1	5	26.5462	0
21.481	1	3	1	4.23326	0
21.482	1	7	2	1215.86	0
21.484	1	2	4	216.995	0
21.485	1	4	5	4024.94	0
21.486	1	6	6	200.511	0
21.488	1	5	8	14.5946	0
21.521	2	1	5	5.42919	0
21.521	1	3	1	0.724391	0
21.522	1	7	2	523.481	0
21.524	1	2	4	387.649	0
21.525	1	4	5	147.157	0
21.526	1	6	6	241.083	0
21.528	1	5	8	66.2963	0
21.561	2	1	5	11.5463	0
21.561	1	3	1	2.01011	0
21.562	1	7	2	217.375	0
21.564	1	2	4	90.9616	0
21.565	1	4	5	1621.78	0
21.566	1	6	6	51.8789	0
21.568	1	5	8	705.503	0
21.601	2	1	5	14.4758	0
21.601	1	3	1	21.2635	0
21.602	1	7	2	82.6105	0
21.604	1	2	4	97.2239	0
21.605	1	4	5	1940.47	0
21.606	1	6	6	128.238	0
21.608	1	5	8	1182.47	0
21.641	2	1	5	70.3771	0
21.641	1	3	1	0.0702763	0
21.642	1	7	2	185.978	0
21.644	1	2	4	109.794	0
21.645	1	4	5	840.548	0
21.646	1	6	6	242.047	0
21.648	1	5	8	301.273	0
21.681	2	1	5	2.1859	0
21.681	1	3	1	1.37654	0
21.682	1	7	2	46.0973	0
21.684	1	2	4	41.4334	0
21.685	1	4	5	762.148	0
21.686	1	6	6	56.7332	0
21.688	1	5	8	307.503	0
21.721	2	1	5	4.14917	0
21.721	1	3	1	7.17792	0
21.722	1	7	2	126.256	0
21.724	1	2	4	93.4357	0
21.725	1	4	5	233.085	0
21.726	1	6	6	234.635	0
21.728	1	5	8	673.517	0
21.761	2	1	5	1.79458	0
21.761	1	3	1	1.46753	0
21.762	1	7	2	185.975	0
21.764	1	2	4	188.458	0
21.765	1	4	5	296.045	0
21.766	1	6	6	133.838	0
21.768	1	5	8	256.483	0
21.801	2	1	5	11.6452	0
21.801	1	3	1	1.39397	0
21.802	1	7	2	552.019	0
21.804	1	2	4	406.142	0
21.805	1	4	5	791.523	0
21.806	1	6	6	104.913	0
21.808	1	5	8	450.18	0
21.841	2	1	5	13.6615	0
21.841	1	3	1	2.07114	0
21.842	1	7	2	262.683	0
21.844	1	2	4	149.595	0
21.845	1	4	5	199.485	0
21.846	1	6	6	370.525	0
21.848	1	5	8	620.036	0
21.881	2	1	5	13.8056	0
21.881	1	3	1	0.272407	0
21.882	1	7	2	804.537	0
21.884	1	2	4	852.025	0
21.885	1	4	5	647.726	0
21.886	1	6	6	135.816	0
21.888	1	5	8	231.694	0
21.921	2	1	5	20.8781	0
21.921	1	3	1	0.882638	0
21.922	1	7	2	2192.23	0
21.924	1	2	4	1568.03	0
21.925	1	4	5	527.698	0
21.926	1	6	6	376.512	0
21.928	1	5	8	80.0958	0
21.961	2	1	5	2.86856	0
21.961	1	3	1	1.98805	0
21.962	1	7	2	1215.86	0
21.964	1	2	4	611.701	0
21.965	1	4	5	218.55	0
21.966	1	6	6	322.292	0
21.968	1	5	8	63.5282	0
22.001	2	1	5	8.63015	0
22.001	1	3	1	0.608148	0
22.002	1	7	2	234.103	0
22.004	1	2	4	41.9597	0
22.005	1	4	5	595.266	0
22.006	1	6	6	152.7	0
22.008	1	5	8	416.997	0
22.041	2	1	5	9.71613	0
22.041	1	3	1	0.00747899	0
22.042	1	7	2	80.124	0
22.044	1	2	4	138.197	0
22.045	1	4	5	179.07	0
22.046	1	6	6	104.425	0
22.048	1	5	8	462.204	0
22.081	2	1	5	8.46429	0
22.081	1	3	1	2.02936	0
22.082	1	7	2	41.2727	0
22.084	1	2	4	363.088	0
22.085	1	4	5	734.423	0
22.086	1	6	6	98.1719	0
22.088	1	5	8	553.986	0
22.121	2	1	5	4.71185	0
22.121	1	3	1	0.0547307	0
22.122	1	7	2	22.6708	0
22.124	1	2	4	429.482	0
22.125	1	4	5	1370.02	0
22.126	1	6	6	324.053	0
22.128	1	5	8	60.6589	0
22.161	2	1	5	21.0579	0
22.161	1	3	1	2.83586	0
22.162	1	7	2	23.8303	0
22.164	1	2	4	316.04	0
22.165	1	4	5	244.567	0
22.166	1	6	6	131.616	0
22.168	1	5	8	115.583	0
22.201	2	1	5	46.0346	0
22.201	1	3	1	0.314935	0
22.202	1	7	2	29.7907	0
22.204	1	2	4	127.362	0
22.205	1	4	5	1032.65	0
22.206	1	6	6	48.5538	0
22.208	1	5	8	250.62	0
22.241	2	1	5	14.5167	0
22.241	1	3	1	0.49195	0
22.242	1	7	2	88.4987	0
22.244	1	2	4	126.882	0
22.245	1	4	5	2687.41	0
22.246	1	6	6	100.71	0
22.248	1	5	8	223.151	0
22.281	2	1	5	14.9677	0
22.281	1	3	1	25.4531	0
22.282	1	7	2	49.1963	0
22.284	1	2	4	509.225	0
22.285	1	4	5	1095.5	0
22.286	1	6	6	11.0687	0
22.288	1	5	8	368.653	0
22.321	2	1	5	23.9115	0
22.321	1	3	1	2.56879	0
22.322	1	7	2	145.396	0
22.324	1	2	4	325.847	0
22.325	1	4	5	920.782	0
22.326	1	6	6	221.631	0
22.328	1	5	8	182.731	0
22.361	2	1	5	4.51256	0
22.361	1	3	1	0.657654	0
22.362	1	7	2	145.585	0
22.364	1	2	4	90.9695	0
22.365	1	4	5	1075.39	0
22.366	1	6	6	288.567	0
22.368	1	5	8	50.8796	0
22.401	2	1	5	1.72636	0
22.401	1	3	1	12.7042	0
22.402	1	7	2	124.284	0
22.404	1	2	4	905.196	0
22.405	1	4	5	36.9318	0
22.406	1	6	6	89.5861	0
22.408	1	5	8	301.519	0
22.441	2	1	5	1.27884	0
22.441	1	3	1	0.445186	0
22.442	1	7	2	322.536	0
22.444	1	2	4	788.728	0
22.445	1	4	5	674.335	0
22.446	1	6	6	30.9119	0
22.448	1	5	8	124.4	0
22.481	2	1	5	21.247	0
22.481	1	3	1	0.495	0
22.482	1	7	2	203.797	0
22.484	1	2	4	246.689	0
22.485	1	4	5	275.074	0
22.486	1	6	6	47.2389	0
22.488	1	5	8	62.5866	0
22.521	2	1	5	33.3714	0
22.521	1	3	1	6.62413	0
22.522	1	7	2	619.68	0
22.524	1	2	4	210.853	0
22.525	1	4	5	916.878	0
22.526	1	6	6	101.142	0
22.528	1	5	8	1452.92	0
22.561	2	1	5	1.78641	0
22.561	1	3	1	1.56839	0
22.562	1	7	2	490.181	0
22.564	1	2	4	388.792	0
22.565	1	4	5	138.748	0
22.566	1	6	6	29.072	0
22.568	1	5	8	576.096	0
22.601	2	1	5	6.83636	0
22.601	1	3	1	0.428751	0
22.602	1	7	2	231.319	0
22.604	1	2	4	158.534	0
22.605	1	4	5	297.531	0
22.606	1	6	6	47.8207	0
22.608	1	5	8	154.492	0
22.641	2	1	5	37.6684	0
22.641	1	3	1	2.71743	0
22.642	1	7	2	130.252	0
22.644	1	2	4	35.5243	0
22.645	1	4	5	158.838	0
22.646	1	6	6	18.2442	0
22.648	1	5	8	1071.43	0
22.681	2	1	5	53.1676	0
22.681	1	3	1	1.17744	0
22.682	1	7	2	653.286	0
22.684	1	2	4	61.9344	0
22.685	1	4	5	201.401	0
22.686	1	6	6	74.4284	0
22.688	1	5	8	954.203	0
22.721	2	1	5	25.8344	0
22.721	1	3	1	0.367875	0
22.722	1	7	2	606.569	0
22.724	1	2	4	25.5954	0
22.725	1	4	5	934.201	0
22.726	1	6	6	98.4065	0
22.728	1	5	8	425.696	0
22.761	2	1	5	118.473	0
22.761	1	3	1	1.08375	0
22.762	1	7	2	64.171	0
22.764	1	2	4	80.0797	0
22.765	1	4	5	665.518	0
22.766	1	6	6	72.9096	0
22.768	1	5	8	404.011	0
22.801	2	1	5	842.454	0
22.801	1	3	1	2.02376	0
22.802	1	7	2	1119.4	0
22.804	1	2	4	133.519	0
22.805	1	4	5	130.577	0
22.806	1	6	6	380.078	0
22.808	1	5	8	69.5622	0
22.841	2	1	5	255.737	0
22.841	1	3	1	0.171934	0
22.842	1	7	2	1349.34	0
22.844	1	2	4	79.8724	0
22.845	1	4	5	134.375	0
22.846	1	6	6	629.267	0
22.848	1	5	8	256.013	0
22.881	2	1	5	15.2215	0
22.881	1	3	1	0.149315	0
22.882	1	7	2	384.698	0
22.884	1	2	4	416.008	0
22.885	1	4	5	107.511	0
22.886	1	6	6	277.608	0
22.888	1	5	8	397.224	0
22.921	2	1	5	11.8917	0
22.921	1	3	1	1.41751	0
22.922	1	7	2	724.451	0
22.924	1	2	4	803.012	0
22.925	1	4	5	97.5715	0
22.926	1	6	6	50.9581	0
22.928	1	5	8	97.9425	0
22.961	2	1	5	9.58943	0
22.961	1	3	1	3.6011	0
22.962	1	7	2	339.676	0
22.964	1	2	4	430.781	0
22.965	1	4	5	340.776	0
22.966	1	6	6	255.592	0
22.968	1	5	8	427.567	0
23.001	2	1	5	43.7772	0
23.001	1	3	1	2.44672	0
23.002	1	7	2	374.51	0
23.004	1	2	4	289.887	0
23.005	1	4	5	80.7454	0
23.006	1	6	6	282.26	0
23.008	1	5	8	456.634	0
23.041	2	1	5	64.1332	0
23.041	1	3	1	0.273483	0
23.042	1	7	2	364.832	0
23.044	1	2	4	185.903	0
23.045	1	4	5	190.769	0
23.046	1	6	6	296.068	0
23.048	1	5	8	110.162	0
23.081	2	1	5	27.9865	0
23.081	1	3	1	2.07676	0
23.082	1	7	2	651.384	0
23.084	1	2	4	340.297	0
23.085	1	4	5	134.88	0
23.086	1	6	6	10.2755	0
23.088	1	5	8	353.436	0
23.121	2	1	5	11.3227	0
23.121	1	3	1	2.91283	0
23.122	1	7	2	333.013	0
23.124	1	2	4	654.091	0
23.125	1	4	5	112.506	0
23.126	1	6	6	201.951	0
23.128	1	5	8	572.624	0
23.161	2	1	5	11.2078	0
23.161	1	3	1	0.70038	0
23.162	1	7	2	106.141	0
23.164	1	2	4	382.455	0
23.165	1	4	5	420.836	0
23.166	1	6	6	68.949	0
23.168	1	5	8	235.008	0
23.201	2	1	5	10.1779	0
23.201	1	3	1	0.612911	0
23.202	1	7	2	475.44	0
23.204	1	2	4	80.6324	0
23.205	1	4	5	293.783	0
23.206	1	6	6	63.0268	0
23.208	1	5	8	788.332	0
23.241	2	1	5	18.8203	0
23.241	1	3	1	3.11723	0
23.242	1	7	2	1302.44	0
23.244	1	2	4	278.844	0
23.245	1	4	5	371.182	0
23.246	1	6	6	59.34	0
23.248	1	5	8	334.417	0
23.281	2	1	5	124.983	0
23.281	1	3	1	0.976781	0
23.282	1	7	2	1107.34	0
23.284	1	2	4	266.886	0
23.285	1	4	5	406.803	0
23.286	1	6	6	265.369	0
23.288	1	5	8	258.57	0
23.321	2	1	5	49.8296	0
23.321	1	3	1	1.14857	0
23.322	1	7	2	118.484	0
23.324	1	2	4	65.2176	0
23.325	1	4	5	172.541	0
23.326	1	6	6	631.397	0
23.328	1	5	8	642.959	0
23.361	2	1	5	33.0991	0
23.361	1	3	1	2.14747	0
23.362	1	7	2	615.588	0
23.364	1	2	4	89.2996	0
23.365	1	4	5	851.833	0
23.366	1	6	6	120.405	0
23.368	1	5	8	279.491	0
23.401	2	1	5	24.3692	0
23.401	1	3	1	1.40196	0
23.402	1	7	2	1185.3	0
23.404	1	2	4	118.757	0
23.405	1	4	5	601.951	0
23.406	1	6	6	241.262	0
23.408	1	5	8	886.922	0
23.441	2	1	5	38.6954	0
23.441	1	3	1	0.771156	0
23.442	1	7	2	586.753	0
23.444	1	2	4	80.2201	0
23.445	1	4	5	85.1036	0
23.446	1	6	6	317.103	0
23.448	1	5	8	585.062	0
23.481	2	1	5	32.695	0
23.481	1	3	1	1.59669	0
23.482	1	7	2	422.611	0
23.484	1	2	4	31.932	0
23.485	1	4	5	331.3	0
23.486	1	6	6	30.7214	0
23.488	1	5	8	83.8316	0
23.521	2	1	5	30.2864	0
23.521	1	3	1	4.58027	0
23.522	1	7	2	752.945	0
23.524	1	2	4	572.897	0
23.525	1	4	5	1695.55	0
23.526	1	6	6	37.1103	0
23.528	1	5	8	45.84	0
23.561	2	1	5	235.447	0
23.561	1	3	1	0.251658	0
23.562	1	7	2	1021.46	0
23.564	1	2	4	84.3837	0
23.565	1	4	5	734.354	0
23.566	1	6	6	365.472	0
23.568	1	5	8	120.628	0
23.601	2	1	5	96.8808	0
23.601	1	3	1	3.78377	0
23.602	1	7	2	195.924	0
23.604	1	2	4	260.429	0
23.605	1	4	5	665.766	0
23.606	1	6	6	535.464	0
23.608	1	5	8	201.86	0
23.641	2	1	5	10.403	0
23.641	1	3	1	0.788572	0
23.642	1	7	2	356.54	0
23.644	1	2	4	330.005	0
23.645	1	4	5	203.581	0
23.646	1	6	6	240.483	0
23.648	1	5	8	527.017	0
23.681	2	1	5	131.412	0
23.681	1	3	1	0.226032	0
23.682	1	7	2	590.863	0
23.684	1	2	4	123.267	0
23.685	1	4	5	258.537	0
23.686	1	6	6	199.593	0
23.688	1	5	8	214.183	0
23.721	2	1	5	217.562	0
23.721	1	3	1	2.4344	0
23.722	1	7	2	213.591	0
23.724	1	2	4	308.23	0
23.725	1	4	5	691.147	0
23.726	1	6	6	82.7495	0
23.728	1	5	8	900.799	0
23.761	2	1	5	75.8458	0
23.761	1	3	1	0.262287	0
23.762	1	7	2	468.737	0
23.764	1	2	4	300.232	0
23.765	1	4	5	174.165	0
23.766	1	6	6	53.8222	0
23.768	1	5	8	2052.04	0
23.801	2	1	5	63.5468	0
23.801	1	3	1	0.118182	0
23.802	1	7	2	544.486	0
23.804	1	2	4	87.5963	0
23.805	1	4	5	565.439	0
23.806	1	6	6	208.936	0
23.808	1	5	8	972.601	0
23.841	2	1	5	94.5618	0
23.841	1	3	1	0.798881	0
23.842	1	7	2	178.725	0
23.844	1	2	4	42.5721	0
23.845	1	4	5	460.601	0
23.846	1	6	6	64.7386	0
23.848	1	5	8	192.374	0
23.881	2	1	5	24.8029	0
23.881	1	3	1	0.35516	0
23.882	1	7	2	73.2252	0
23.884	1	2	4	35.6607	0
23.885	1	4	5	190.738	0
23.886	1	6	6	142.917	0
23.888	1	5	8	192.397	0
23.921	2	1	5	23.7485	0
23.921	1	3	1	0.389371	0
23.922	1	7	2	58.9585	0
23.924	1	2	4	131.714	0
23.925	1	4	5	1001.08	0
23.926	1	6	6	163.454	0
23.928	1	5	8	62.2157	0
23.961	2	1	5	3.52453	0
23.961	1	3	1	1.57804	0
23.962	1	7	2	188.436	0
23.964	1	2	4	315.418	0
23.965	1	4	5	427.528	0
23.966	1	6	6	36.9227	0
23.968	1	5	8	241.403	0
24.001	2	1	5	195.537	0
24.001	1	3	1	3.60175	0
24.002	1	7	2	75.2723	0
24.004	1	2	4	63.9812	0
24.005	1	4	5	67.6231	0
24.006	1	6	6	172.111	0
24.008	1	5	8	696.813	0
24.041	2	1	5	14.7434	0
24.041	1	3	1	27.6725	0
24.042	1	7	2	62.1333	0
24.044	1	2	4	138.62	0
24.045	1	4	5	148.4	0
24.046	1	6	6	83.4091	0
24.048	1	5	8	372.931	0
24.081	2	1	5	41.2279	0
24.081	1	3	1	1.45012	0
24.082	1	7	2	167.883	0
24.084	1	2	4	123.328	0
24.085	1	4	5	262.478	0
24.086	1	6	6	46.3096	0
24.088	1	5	8	308.597	0
24.121	2	1	5	20.1904	0
24.121	1	3	1	39.8227	0
24.122	1	7	2	151.899	0
24.124	1	2	4	203.58	0
24.125	1	4	5	242.185	0
24.126	1	6	6	63.0182	0
24.128	1	5	8	33.5698	0
24.161	2	1	5	1.15475	0
24.161	1	3	1	49.3739	0
24.162	1	7	2	309.735	0
24.164	1	2	4	100.829	0
24.165	1	4	5	633.917	0
24.166	1	6	6	195.095	0
24.168	1	5	8	328.95	0
24.201	2	1	5	20.2757	0
24.201	1	3	1	1.91037	0
24.202	1	7	2	614.633	0
24.204	1	2	4	28.0527	0
24.205	1	4	5	896.358	0
24.206	1	6	6	586.368	0
24.208	1	5	8	274.289	0
24.241	2	1	5	97.4935	0
24.241	1	3	1	3.61918	0
24.242	1	7	2	295.458	0
24.244	1	2	4	166.114	0
24.245	1	4	5	201.547	0
24.246	1	6	6	155.437	0
24.248	1	5	8	125.752	0
24.281	2	1	5	8.92676	0
24.281	1	3	1	2.0295	0
24.282	1	7	2	36.7784	0
24.284	1	2	4	68.4818	0
24.285	1	4	5	252.347	0
24.286	1	6	6	177.799	0
24.288	1	5	8	414.205	0
24.321	2	1	5	86.2522	0
24.321	1	3	1	0.205278	0
24.322	1	7	2	684.513	0
24.324	1	2	4	34.4269	0
24.325	1	4	5	1271.6	0
24.326	1	6	6	326.392	0
24.328	1	5	8	85.0863	0
24.361	2	1	5	150.206	0
24.361	1	3	1	0.607197	0
24.362	1	7	2	857.043	0
24.364	1	2	4	164.697	0
24.365	1	4	5	1060.77	0
24.366	1	6	6	14.0501	0
24.368	1	5	8	350.342	0
24.401	2	1	5	18.9018	0
24.401	1	3	1	0.203787	0
24.402	1	7	2	358.641	0
24.404	1	2	4	159.246	0
24.405	1	4	5	411.083	0
24.406	1	6	6	527.652	0
