% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.408	2	4	141	9	1	2	65	0
1.409	2	4	141	10	1	2	65	0
1.41	2	4	142	1	1	2	65	0
1.411	2	4	142	2	1	2	65	0
1.412	2	4	142	3	1	2	65	0
1.413	2	4	142	4	1	2	65	0
1.414	2	4	142	5	1	2	65	0
1.415	2	4	142	6	1	2	65	0
1.416	2	4	142	7	1	2	65	0
1.417	2	4	142	8	1	2	65	0
1.418	2	4	142	9	1	2	65	0
1.419	2	4	142	10	1	2	65	0
1.42	2	4	143	1	1	2	65	0
1.421	2	4	143	2	1	2	65	0
1.422	2	4	143	3	1	2	65	0
1.423	2	4	143	4	1	2	65	0
1.424	2	4	143	5	1	2	65	0
1.425	2	4	143	6	1	2	65	0
1.426	2	4	143	7	1	2	65	0
1.427	2	4	143	8	1	2	65	0
1.428	2	4	143	9	1	2	65	0
1.429	2	4	143	10	1	2	65	0
1.43	2	4	144	1	1	2	65	0
1.431	2	4	144	2	1	2	65	0
1.432	2	4	144	3	1	2	65	0
1.433	2	4	144	4	1	2	65	0
1.434	2	4	144	5	1	2	65	0
1.435	2	4	144	6	1	2	65	0
1.436	2	4	144	7	1	2	65	0
1.437	2	4	144	8	1	2	65	0
1.438	2	4	144	9	1	2	65	0
1.439	2	4	144	10	1	2	65	0
1.44	2	4	145	1	1	2	65	0
1.515	2	3	152	6	2	0	26	0
1.515	2	5	152	6	3	12	201	0
1.515	2	4	152	6	1	2	41	0
1.516	2	3	152	7	2	0	26	0
1.516	2	5	152	7	3	12	201	0
1.516	2	4	152	7	1	2	41	0
1.517	2	3	152	8	2	0	26	0
1.517	2	5	152	8	3	12	201	0
1.517	2	4	152	8	1	2	41	0
1.518	2	3	152	9	2	0	26	0
1.518	2	5	152	9	3	12	201	0
1.518	2	4	152	9	1	2	41	0
1.519	2	3	152	10	2	0	26	0
1.519	2	5	152	10	3	12	201	0
1.519	2	4	152	10	1	2	41	0
1.52	2	3	153	1	2	0	26	0
1.52	2	5	153	1	3	12	201	0
1.52	2	4	153	1	1	2	41	0
1.521	1	2	153	2	1	2	65	0
1.521	2	3	153	2	2	0	26	0
1.521	2	5	153	2	3	12	201	0
1.522	1	2	153	3	1	2	65	0
1.522	2	5	153	3	3	12	201	0
1.523	1	2	153	4	1	2	65	0
1.523	2	5	153	4	3	26	621	0
1.524	1	2	153	5	1	2	65	0
1.525	1	2	153	6	1	2	65	0
1.526	1	2	153	7	1	2	65	0
1.527	1	2	153	8	1	2	65	0
1.528	1	2	153	9	1	2	65	0
1.529	1	2	153	10	1	2	65	0
1.53	1	2	154	1	1	2	65	0
1.53	2	5	154	1	3	26	621	0
1.531	1	2	154	2	1	2	65	0
1.532	1	2	154	3	1	2	65	0
1.533	1	2	154	4	1	2	65	0
1.534	1	2	154	5	1	2	65	0
1.535	1	2	154	6	1	2	65	0
1.536	1	2	154	7	1	2	65	0
1.537	1	2	154	8	1	2	65	0
1.538	1	2	154	9	1	2	65	0
1.539	1	2	154	10	1	2	65	0
1.54	1	2	155	1	1	2	65	0
1.541	1	2	155	2	1	2	65	0
1.542	1	2	155	3	1	2	65	0
1.543	1	2	155	4	1	2	65	0
1.544	1	2	155	5	1	2	65	0
1.545	1	2	155	6	1	2	65	0
1.546	1	2	155	7	1	2	65	0
1.547	1	2	155	8	1	2	65	0
1.548	1	2	155	9	1	2	65	0
1.549	1	2	155	10	1	2	65	0
1.55	1	2	156	1	1	2	65	0
1.551	1	2	156	2	1	2	65	0
1.552	1	2	156	3	1	2	65	0
1.553	1	2	156	4	1	2	65	0
1.554	1	2	156	5	1	2	65	0
1.562	2	3	157	3	2	0	41	0
1.563	2	3	157	4	2	0	41	0
1.564	2	3	157	5	2	0	41	0
1.565	2	3	157	6	2	0	41	0
1.566	2	3	157	7	2	0	41	0
1.567	2	3	157	8	2	0	41	0
1.568	2	3	157	9	2	0	41	0
1.569	2	3	157	10	2	0	41	0
1.57	2	3	158	1	2	0	41	0
1.571	2	3	158	2	2	0	41	0
1.572	2	3	158	3	2	0	41	0
1.573	2	3	158	4	2	0	41	0
1.574	2	3	158	5	2	0	41	0
1.575	2	3	158	6	2	0	41	0
1.576	2	3	158	7	2	0	41	0
1.577	2	3	158	8	2	0	41	0
1.578	2	3	158	9	2	0	41	0
1.579	2	3	158	10	2	0	41	0
1.58	2	3	159	1	2	0	41	0
1.581	2	3	159	2	2	0	41	0
1.582	2	3	159	3	2	0	41	0
1.583	2	3	159	4	2	0	41	0
1.584	2	3	159	5	2	0	41	0
1.585	2	3	159	6	2	0	41	0
1.586	2	3	159	7	2	0	41	0
1.587	2	3	159	8	2	0	41	0
1.588	2	3	159	9	2	0	41	0
1.589	2	3	159	10	2	0	41	0
1.59	2	3	160	1	2	0	41	0
1.591	2	3	160	2	2	0	41	0
1.592	2	3	160	3	2	0	41	0
1.593	2	3	160	4	2	0	41	0
1.594	2	3	160	5	2	0	41	0
1.595	2	3	160	6	2	0	41	0
1.596	2	3	160	7	2	0	41	0
1.597	2	3	160	8	2	0	41	0
1.598	2	3	160	9	2	0	41	0
1.599	2	3	160	10	2	0	41	0
1.6	2	3	161	1	2	0	41	0
1.601	2	3	161	2	2	0	41	0
1.601	2	4	161	2	1	4	105	0
1.602	2	4	161	3	1	4	105	0
1.603	2	4	161	4	1	4	105	0
1.604	2	4	161	5	1	4	105	0
1.605	2	4	161	6	1	4	105	0
1.606	2	4	161	7	1	4	105	0
1.607	2	4	161	8	1	4	105	0
1.608	2	4	161	9	1	4	105	0
1.609	2	4	161	10	1	4	105	0
1.61	2	4	162	1	1	4	105	0
1.611	2	4	162	2	1	4	105	0
1.612	2	4	162	3	1	4	105	0
1.613	2	4	162	4	1	4	105	0
1.614	2	4	162	5	1	4	105	0
1.615	2	4	162	6	1	4	105	0
1.616	2	4	162	7	1	4	105	0
1.617	2	4	162	8	1	4	105	0
1.618	2	4	162	9	1	4	105	0
1.619	2	4	162	10	1	4	105	0
1.62	2	4	163	1	1	4	105	0
1.621	2	4	163	2	1	4	105	0
1.622	2	4	163	3	1	4	105	0
1.623	2	4	163	4	1	4	105	0
1.624	2	4	163	5	1	4	105	0
1.625	2	4	163	6	1	4	105	0
1.626	2	4	163	7	1	4	105	0
1.627	2	4	163	8	1	4	105	0
1.628	2	4	163	9	1	4	105	0
1.629	2	4	163	10	1	4	105	0
1.63	2	4	164	1	1	4	105	0
1.631	2	4	164	2	1	4	105	0
1.632	2	4	164	3	1	4	105	0
1.633	2	4	164	4	1	4	105	0
1.634	2	4	164	5	1	4	105	0
1.635	2	4	164	6	1	4	105	0
1.636	2	4	164	7	1	4	105	0
1.637	2	4	164	8	1	4	105	0
1.638	2	4	164	9	1	4	105	0
1.639	2	4	164	10	1	4	105	0
1.64	2	4	165	1	1	4	105	0
1.642	1	1	165	3	2	4	225	0
1.642	2	3	165	3	2	2	65	0
1.643	1	1	165	4	2	4	225	0
1.643	2	3	165	4	2	2	65	0
1.644	1	1	165	5	2	4	225	0
1.644	2	3	165	5	2	2	65	0
1.645	1	1	165	6	2	4	225	0
1.645	2	3	165	6	2	2	65	0
1.646	1	1	165	7	2	4	225	0
1.646	2	3	165	7	2	2	65	0
1.647	1	1	165	8	2	4	225	0
1.647	2	3	165	8	2	2	65	0
1.648	1	1	165	9	2	4	225	0
1.648	2	3	165	9	2	2	65	0
1.649	1	1	165	10	2	4	225	0
1.649	2	3	165	10	2	2	65	0
1.65	1	1	166	1	2	4	225	0
1.65	2	3	166	1	2	2	65	0
1.651	1	1	166	2	2	4	225	0
1.651	2	3	166	2	2	2	65	0
1.652	1	1	166	3	2	4	225	0
1.652	2	3	166	3	2	2	65	0
1.653	1	1	166	4	2	4	225	0
1.653	2	3	166	4	2	2	65	0
1.654	1	1	166	5	2	4	225	0
1.654	2	3	166	5	2	2	65	0
1.655	1	1	166	6	2	4	225	0
1.655	2	3	166	6	2	2	65	0
1.656	1	1	166	7	2	4	225	0
1.656	2	3	166	7	2	2	65	0
1.657	1	1	166	8	2	4	225	0
1.657	2	3	166	8	2	2	65	0
1.658	1	1	166	9	2	4	225	0
1.658	2	3	166	9	2	2	65	0
1.659	1	1	166	10	2	4	225	0
1.659	2	3	166	10	2	2	65	0
1.66	1	1	167	1	2	4	225	0
1.66	2	3	167	1	2	2	65	0
1.661	1	1	167	2	2	4	225	0
1.661	2	3	167	2	2	2	65	0
1.662	1	1	167	3	2	4	225	0
1.662	2	3	167	3	2	2	65	0
1.663	1	1	167	4	2	4	225	0
1.663	2	3	167	4	2	2	65	0
1.664	1	1	167	5	2	4	225	0
1.664	2	3	167	5	2	2	65	0
1.665	1	1	167	6	2	6	153	0
1.665	2	3	167	6	2	2	41	0
1.665	2	5	167	6	3	28	749	0
1.666	1	1	167	7	2	6	153	0
1.666	2	3	167	7	2	2	41	0
1.666	2	5	167	7	3	28	749	0
1.667	1	1	167	8	2	6	153	0
1.667	2	3	167	8	2	2	41	0
1.667	2	5	167	8	3	28	749	0
1.668	1	1	167	9	2	6	153	0
1.668	2	3	167	9	2	2	65	0
1.669	1	1	167	10	2	6	153	0
1.669	2	3	167	10	2	2	65	0
1.67	1	1	168	1	2	6	153	0
1.67	2	3	168	1	2	2	65	0
1.671	1	1	168	2	2	6	153	0
1.671	2	3	168	2	2	2	65	0
1.672	1	1	168	3	2	6	153	0
1.672	2	5	168	3	3	28	749	0
1.672	2	3	168	3	2	2	41	0
1.673	1	1	168	4	2	6	153	0
1.673	2	5	168	4	3	28	749	0
1.673	2	3	168	4	2	2	41	0
1.674	1	1	168	5	2	6	153	0
1.674	2	5	168	5	3	28	749	0
1.674	2	3	168	5	2	2	41	0
1.675	1	1	168	6	2	6	153	0
1.675	2	3	168	6	2	2	65	0
1.676	1	1	168	7	2	6	153	0
1.676	2	3	168	7	2	2	65	0
1.677	1	1	168	8	2	6	153	0
1.677	2	3	168	8	2	2	65	0
1.678	1	1	168	9	2	6	153	0
1.678	2	3	168	9	2	2	65	0
1.679	1	1	168	10	2	6	153	0
1.679	2	3	168	10	2	2	65	0
1.68	1	1	169	1	2	6	153	0
1.68	2	3	169	1	2	2	65	0
1.681	1	1	169	2	2	6	153	0
1.681	2	3	169	2	2	2	65	0
1.681	2	4	169	2	1	0	41	0
1.682	1	1	169	3	2	0	41	0
1.682	2	3	169	3	2	14	389	0
1.682	2	4	169	3	1	0	41	0
1.683	1	1	169	4	2	0	41	0
1.683	2	3	169	4	2	14	389	0
1.683	2	4	169	4	1	0	41	0
1.684	1	1	169	5	2	0	41	0
1.684	2	3	169	5	2	14	389	0
1.684	2	4	169	5	1	0	41	0
1.685	1	1	169	6	2	0	41	0
1.685	2	3	169	6	2	14	389	0
1.685	2	4	169	6	1	0	41	0
1.686	1	1	169	7	2	0	41	0
1.686	2	3	169	7	2	14	389	0
1.686	2	4	169	7	1	0	41	0
1.687	1	1	169	8	2	0	41	0
1.687	2	4	169	8	1	0	85	0
1.688	1	1	169	9	2	0	41	0
1.688	2	4	169	9	1	0	85	0
1.689	1	1	169	10	2	0	41	0
1.689	2	4	169	10	1	0	85	0
1.69	1	1	170	1	2	0	41	0
1.69	2	4	170	1	1	0	85	0
1.691	1	1	170	2	2	0	41	0
1.691	2	4	170	2	1	0	85	0
1.692	1	1	170	3	2	0	41	0
1.692	2	4	170	3	1	0	85	0
1.693	1	1	170	4	2	0	41	0
1.693	2	4	170	4	1	0	85	0
1.694	1	1	170	5	2	0	41	0
1.694	2	4	170	5	1	0	85	0
1.695	1	1	170	6	2	0	41	0
1.695	2	4	170	6	1	0	85	0
1.696	1	1	170	7	2	0	41	0
1.696	2	4	170	7	1	0	85	0
1.697	1	1	170	8	2	0	41	0
1.697	2	4	170	8	1	0	85	0
1.698	1	1	170	9	2	0	41	0
1.698	2	4	170	9	1	0	85	0
1.699	1	1	170	10	2	0	41	0
1.699	2	4	170	10	1	0	85	0
1.7	1	1	171	1	2	0	41	0
1.7	2	4	171	1	1	0	85	0
1.701	1	1	171	2	2	0	41	0
1.701	2	4	171	2	1	0	85	0
1.702	1	1	171	3	2	0	41	0
1.702	2	4	171	3	1	0	85	0
1.703	1	1	171	4	2	0	41	0
1.703	2	4	171	4	1	0	85	0
1.704	1	1	171	5	2	0	41	0
1.704	2	4	171	5	1	0	85	0
1.705	1	1	171	6	2	0	41	0
1.705	2	4	171	6	1	0	85	0
1.706	1	1	171	7	2	0	41	0
1.706	2	4	171	7	1	0	85	0
1.707	1	1	171	8	2	0	41	0
1.707	2	4	171	8	1	0	85	0
1.708	1	1	171	9	2	0	41	0
1.708	2	4	171	9	1	0	85	0
1.709	1	1	171	10	2	0	41	0
1.709	2	4	171	10	1	0	85	0
1.71	1	1	172	1	2	0	41	0
1.71	2	4	172	1	1	0	85	0
1.711	1	1	172	2	2	0	41	0
1.711	2	4	172	2	1	0	85	0
1.712	1	1	172	3	2	0	41	0
1.712	2	4	172	3	1	0	85	0
1.713	1	1	172	4	2	0	41	0
1.713	2	4	172	4	1	0	85	0
1.714	1	1	172	5	2	0	41	0
1.714	2	4	172	5	1	0	85	0
1.715	1	1	172	6	2	0	41	0
1.715	2	4	172	6	1	0	85	0
1.716	1	1	172	7	2	0	41	0
1.716	2	4	172	7	1	0	85	0
1.717	1	1	172	8	2	0	41	0
1.717	2	4	172	8	1	0	85	0
1.718	1	1	172	9	2	0	41	0
1.718	2	4	172	9	1	0	85	0
1.719	1	1	172	10	2	0	41	0
1.719	2	4	172	10	1	0	85	0
1.72	1	1	173	1	2	0	41	0
1.72	2	4	173	1	1	0	85	0
1.721	1	1	173	2	2	0	41	0
1.722	1	1	173	3	2	0	41	0
1.723	1	1	173	4	2	0	41	0
1.724	1	1	173	5	2	0	41	0
1.725	1	1	173	6	2	0	41	0
1.726	1	1	173	7	2	0	41	0
1.727	1	1	173	8	2	0	41	0
1.728	1	1	173	9	2	0	41	0
1.729	1	1	173	10	2	0	41	0
1.73	1	1	174	1	2	0	41	0
1.731	1	1	174	2	2	0	41	0
1.732	1	1	174	3	2	0	41	0
1.733	1	1	174	4	2	0	41	0
1.734	1	1	174	5	2	0	41	0
1.735	1	1	174	6	2	0	41	0
1.736	1	1	174	7	2	0	41	0
1.737	1	1	174	8	2	0	41	0
1.738	1	1	174	9	2	0	41	0
1.739	1	1	174	10	2	0	41	0
1.74	1	1	175	1	2	0	41	0
1.741	1	1	175	2	2	0	41	0
1.742	1	1	175	3	2	0	41	0
1.743	1	1	175	4	2	0	41	0
1.744	1	1	175	5	2	0	41	0
1.745	1	1	175	6	2	0	41	0
1.746	1	1	175	7	2	0	41	0
1.747	1	1	175	8	2	0	41	0
1.748	1	1	175	9	2	0	41	0
1.749	1	1	175	10	2	0	41	0
1.75	1	1	176	1	2	0	41	0
1.751	1	1	176	2	2	0	41	0
1.752	1	1	176	3	2	0	41	0
1.753	1	1	176	4	2	0	41	0
1.754	1	1	176	5	2	0	41	0
1.755	1	1	176	6	2	0	41	0
1.756	1	1	176	7	2	0	41	0
1.757	1	1	176	8	2	0	41	0
1.758	1	1	176	9	2	0	41	0
1.759	1	1	176	10	2	0	41	0
1.76	1	1	177	1	2	0	41	0
1.761	1	2	177	2	1	10	261	0
1.761	1	1	177	2	2	0	41	0
1.762	1	2	177	3	1	10	261	0
1.762	1	1	177	3	2	4	105	0
1.763	1	2	177	4	1	10	261	0
1.763	1	1	177	4	2	4	105	0
1.764	1	2	177	5	1	10	261	0
1.764	1	1	177	5	2	4	105	0
1.765	1	2	177	6	1	10	261	0
1.765	1	1	177	6	2	4	105	0
1.766	1	2	177	7	1	10	261	0
1.766	1	1	177	7	2	4	105	0
1.767	1	2	177	8	1	10	261	0
1.767	1	1	177	8	2	4	105	0
1.768	1	2	177	9	1	10	261	0
1.768	1	1	177	9	2	4	105	0
1.769	1	2	177	10	1	10	261	0
1.769	1	1	177	10	2	4	105	0
1.77	1	1	178	1	2	4	225	0
1.771	1	1	178	2	2	4	225	0
1.772	1	1	178	3	2	4	225	0
1.773	1	1	178	4	2	4	225	0
1.774	1	1	178	5	2	4	225	0
1.775	1	1	178	6	2	4	225	0
1.776	1	1	178	7	2	4	225	0
1.777	1	1	178	8	2	4	225	0
1.778	1	1	178	9	2	4	225	0
1.779	1	1	178	10	2	4	225	0
1.78	1	1	179	1	2	4	225	0
1.815	2	3	182	6	2	2	41	0
1.815	2	5	182	6	3	28	749	0
1.816	2	3	182	7	2	2	41	0
1.816	2	5	182	7	3	28	749	0
1.817	2	3	182	8	2	2	41	0
1.817	2	5	182	8	3	28	749	0
1.841	1	2	185	2	1	0	41	0
1.841	2	4	185	2	1	4	105	0
1.842	1	2	185	3	1	0	41	0
1.842	1	1	185	3	2	6	153	0
1.842	2	4	185	3	1	4	105	0
1.843	1	2	185	4	1	0	41	0
1.843	1	1	185	4	2	6	153	0
1.843	2	4	185	4	1	4	105	0
1.844	1	2	185	5	1	0	41	0
1.844	1	1	185	5	2	6	153	0
1.844	2	4	185	5	1	4	105	0
1.845	1	2	185	6	1	0	41	0
1.845	1	1	185	6	2	6	153	0
1.845	2	4	185	6	1	4	105	0
1.846	1	2	185	7	1	0	41	0
1.846	1	1	185	7	2	6	153	0
1.846	2	4	185	7	1	4	105	0
1.847	1	2	185	8	1	0	41	0
1.847	1	1	185	8	2	6	153	0
1.847	2	4	185	8	1	4	105	0
1.848	1	2	185	9	1	0	41	0
1.848	1	1	185	9	2	6	153	0
1.848	2	4	185	9	1	4	105	0
1.849	1	2	185	10	1	0	41	0
1.849	1	1	185	10	2	6	153	0
1.849	2	4	185	10	1	4	105	0
1.85	1	2	186	1	1	0	41	0
1.85	1	1	186	1	2	6	153	0
1.85	2	4	186	1	1	4	105	0
1.851	1	2	186	2	1	0	41	0
1.851	1	1	186	2	2	6	153	0
1.851	2	4	186	2	1	4	105	0
1.852	1	2	186	3	1	0	41	0
1.852	1	1	186	3	2	6	153	0
1.852	2	4	186	3	1	4	105	0
1.853	1	2	186	4	1	0	41	0
1.853	1	1	186	4	2	6	153	0
1.853	2	4	186	4	1	4	105	0
1.854	1	2	186	5	1	0	41	0
1.854	1	1	186	5	2	6	153	0
1.854	2	4	186	5	1	4	105	0
1.855	1	2	186	6	1	0	41	0
1.855	1	1	186	6	2	6	153	0
1.855	2	4	186	6	1	4	105	0
1.856	1	2	186	7	1	0	41	0
1.856	1	1	186	7	2	6	153	0
1.856	2	4	186	7	1	4	105	0
1.857	2	4	186	8	1	4	105	0
1.858	2	4	186	9	1	4	105	0
1.859	2	4	186	10	1	4	105	0
1.86	2	4	187	1	1	4	105	0
1.861	2	4	187	2	1	4	105	0
1.862	2	4	187	3	1	4	105	0
1.863	2	4	187	4	1	4	105	0
1.864	2	4	187	5	1	4	105	0
1.865	2	4	187	6	1	4	105	0
1.961	1	2	197	2	1	4	225	0
1.962	1	2	197	3	1	4	225	0
1.963	1	2	197	4	1	4	225	0
1.964	1	2	197	5	1	4	225	0
1.965	1	1	197	6	2	2	65	0
1.965	1	2	197	6	1	4	105	0
1.965	2	5	197	6	3	28	749	0
1.966	1	1	197	7	2	2	65	0
1.966	1	2	197	7	1	4	105	0
1.966	2	5	197	7	3	28	749	0
1.967	1	1	197	8	2	2	65	0
1.967	1	2	197	8	1	4	105	0
1.967	2	5	197	8	3	28	749	0
1.968	1	1	197	9	2	2	65	0
1.968	1	2	197	9	1	4	105	0
1.968	2	5	197	9	3	28	749	0
1.969	1	1	197	10	2	2	65	0
1.969	1	2	197	10	1	4	105	0
1.969	2	5	197	10	3	28	749	0
1.97	1	1	198	1	2	2	65	0
1.97	1	2	198	1	1	4	105	0
1.97	2	5	198	1	3	28	749	0
1.971	1	1	198	2	2	2	65	0
1.971	1	2	198	2	1	4	105	0
1.971	2	5	198	2	3	28	749	0
1.972	1	1	198	3	2	2	65	0
1.972	1	2	198	3	1	4	105	0
1.973	1	1	198	4	2	2	65	0
1.973	1	2	198	4	1	4	105	0
1.974	1	1	198	5	2	2	65	0
1.974	1	2	198	5	1	4	105	0
1.975	1	1	198	6	2	2	65	0
1.975	1	2	198	6	1	4	105	0
1.975	2	5	198	6	3	28	749	0
1.976	1	1	198	7	2	2	65	0
1.976	1	2	198	7	1	4	105	0
1.977	1	1	198	8	2	2	65	0
1.977	1	2	198	8	1	4	105	0
1.977	2	5	198	8	3	28	749	0
1.978	1	1	198	9	2	2	65	0
1.978	1	2	198	9	1	4	105	0
1.978	2	5	198	9	3	28	749	0
1.979	1	1	198	10	2	2	65	0
1.979	1	2	198	10	1	4	105	0
1.98	1	1	199	1	2	2	65	0
1.98	1	2	199	1	1	4	105	0
1.981	1	1	199	2	2	2	65	0
